Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
root	2	778334	FullDelay	0.0173077	17307.7	1	6
root	2	778335	LastDelay	0.0173077	17307.7	1	6
root	2	778335	FullDelay	0.0173077	17307.7	1	6
root	2	778336	LastDelay	0.0173077	17307.7	1	6
root	2	778336	FullDelay	0.0173077	17307.7	1	6
root	2	778337	LastDelay	0.0173077	17307.7	1	6
root	2	778337	FullDelay	0.0173077	17307.7	1	6
root	2	778338	LastDelay	0.0173077	17307.7	1	6
root	2	778338	FullDelay	0.0173077	17307.7	1	6
root	2	778339	LastDelay	0.0173077	17307.7	1	6
root	2	778339	FullDelay	0.0173077	17307.7	1	6
root	2	778340	LastDelay	0.0173077	17307.7	1	6
root	2	778340	FullDelay	0.0173077	17307.7	1	6
root	2	778341	LastDelay	0.0173077	17307.7	1	6
root	2	778341	FullDelay	0.0173077	17307.7	1	6
root	2	778342	LastDelay	0.0173077	17307.7	1	6
root	2	778342	FullDelay	0.0173077	17307.7	1	6
root	2	778343	LastDelay	0.0175914	17591.4	1	6
root	2	778343	FullDelay	0.0175914	17591.4	1	6
root	2	778344	LastDelay	0.0175914	17591.4	1	6
root	2	778344	FullDelay	0.0175914	17591.4	1	6
root	2	778345	LastDelay	0.0175914	17591.4	1	6
root	2	778345	FullDelay	0.0175914	17591.4	1	6
root	2	778346	LastDelay	0.0175914	17591.4	1	6
root	2	778346	FullDelay	0.0175914	17591.4	1	6
root	2	778347	LastDelay	0.0175914	17591.4	1	6
root	2	778347	FullDelay	0.0175914	17591.4	1	6
root	2	778348	LastDelay	0.0175914	17591.4	1	6
root	2	778348	FullDelay	0.0175914	17591.4	1	6
root	2	778349	LastDelay	0.0175914	17591.4	1	6
root	2	778349	FullDelay	0.0175914	17591.4	1	6
root	2	778350	LastDelay	0.0175914	17591.4	1	6
root	2	778350	FullDelay	0.0175914	17591.4	1	6
root	2	778351	LastDelay	0.0175914	17591.4	1	6
root	2	778351	FullDelay	0.0175914	17591.4	1	6
root	2	778352	LastDelay	0.0175914	17591.4	1	6
root	2	778352	FullDelay	0.0175914	17591.4	1	6
root	2	778353	LastDelay	0.0175914	17591.4	1	6
root	2	778353	FullDelay	0.0175914	17591.4	1	6
root	2	778354	LastDelay	0.0175914	17591.4	1	6
root	2	778354	FullDelay	0.0175914	17591.4	1	6
root	2	778355	LastDelay	0.0175914	17591.4	1	6
root	2	778355	FullDelay	0.0175914	17591.4	1	6
root	2	778356	LastDelay	0.0175914	17591.4	1	6
root	2	778356	FullDelay	0.0175914	17591.4	1	6
root	2	778357	LastDelay	0.0175914	17591.4	1	6
root	2	778357	FullDelay	0.0175914	17591.4	1	6
root	2	778358	LastDelay	0.0175914	17591.4	1	6
root	2	778358	FullDelay	0.0175914	17591.4	1	6
root	2	778359	LastDelay	0.0175914	17591.4	1	6
root	2	778359	FullDelay	0.0175914	17591.4	1	6
root	2	778360	LastDelay	0.0175914	17591.4	1	6
root	2	778360	FullDelay	0.0175914	17591.4	1	6
root	2	778361	LastDelay	0.0175914	17591.4	1	6
root	2	778361	FullDelay	0.0175914	17591.4	1	6
root	2	778362	LastDelay	0.0175914	17591.4	1	6
root	2	778362	FullDelay	0.0175914	17591.4	1	6
root	2	778363	LastDelay	0.0175914	17591.4	1	6
root	2	778363	FullDelay	0.0175914	17591.4	1	6
root	2	778364	LastDelay	0.0175914	17591.4	1	6
root	2	778364	FullDelay	0.0175914	17591.4	1	6
root	2	778365	LastDelay	0.0175914	17591.4	1	6
root	2	778365	FullDelay	0.0175914	17591.4	1	6
root	2	778366	LastDelay	0.0175914	17591.4	1	6
root	2	778366	FullDelay	0.0175914	17591.4	1	6
root	2	778367	LastDelay	0.0175914	17591.4	1	6
root	2	778367	FullDelay	0.0175914	17591.4	1	6
root	2	778368	LastDelay	0.0175914	17591.4	1	6
root	2	778368	FullDelay	0.0175914	17591.4	1	6
root	2	778369	LastDelay	0.0175914	17591.4	1	6
root	2	778369	FullDelay	0.0175914	17591.4	1	6
root	2	778370	LastDelay	0.0175914	17591.4	1	6
root	2	778370	FullDelay	0.0175914	17591.4	1	6
root	2	778371	LastDelay	0.0175914	17591.4	1	6
root	2	778371	FullDelay	0.0175914	17591.4	1	6
root	2	778372	LastDelay	0.0175914	17591.4	1	6
root	2	778372	FullDelay	0.0175914	17591.4	1	6
root	2	778373	LastDelay	0.0175914	17591.4	1	6
root	2	778373	FullDelay	0.0175914	17591.4	1	6
root	2	778374	LastDelay	0.0175914	17591.4	1	6
root	2	778374	FullDelay	0.0175914	17591.4	1	6
root	2	778375	LastDelay	0.0175914	17591.4	1	6
root	2	778375	FullDelay	0.0175914	17591.4	1	6
root	2	778376	LastDelay	0.0175914	17591.4	1	6
root	2	778376	FullDelay	0.0175914	17591.4	1	6
root	2	778377	LastDelay	0.0175914	17591.4	1	6
root	2	778377	FullDelay	0.0175914	17591.4	1	6
root	2	778378	LastDelay	0.0175914	17591.4	1	6
root	2	778378	FullDelay	0.0175914	17591.4	1	6
root	2	778379	LastDelay	0.0175914	17591.4	1	6
root	2	778379	FullDelay	0.0175914	17591.4	1	6
root	2	778380	LastDelay	0.0175914	17591.4	1	6
root	2	778380	FullDelay	0.0175914	17591.4	1	6
root	2	778381	LastDelay	0.0175914	17591.4	1	6
root	2	778381	FullDelay	0.0175914	17591.4	1	6
root	2	778382	LastDelay	0.0175914	17591.4	1	6
root	2	778382	FullDelay	0.0175914	17591.4	1	6
root	2	778383	LastDelay	0.0175914	17591.4	1	6
root	2	778383	FullDelay	0.0175914	17591.4	1	6
root	2	778384	LastDelay	0.0175914	17591.4	1	6
root	2	778384	FullDelay	0.0175914	17591.4	1	6
root	2	778385	LastDelay	0.0175914	17591.4	1	6
root	2	778385	FullDelay	0.0175914	17591.4	1	6
root	2	778386	LastDelay	0.0175914	17591.4	1	6
root	2	778386	FullDelay	0.0175914	17591.4	1	6
root	2	778387	LastDelay	0.0175914	17591.4	1	6
root	2	778387	FullDelay	0.0175914	17591.4	1	6
root	2	778388	LastDelay	0.0175914	17591.4	1	6
root	2	778388	FullDelay	0.0175914	17591.4	1	6
root	2	778389	LastDelay	0.0175914	17591.4	1	6
root	2	778389	FullDelay	0.0175914	17591.4	1	6
root	2	778390	LastDelay	0.0175914	17591.4	1	6
root	2	778390	FullDelay	0.0175914	17591.4	1	6
root	2	778391	LastDelay	0.0175914	17591.4	1	6
root	2	778391	FullDelay	0.0175914	17591.4	1	6
root	2	778392	LastDelay	0.0175914	17591.4	1	6
root	2	778392	FullDelay	0.0175914	17591.4	1	6
root	2	778393	LastDelay	0.0175914	17591.4	1	6
root	2	778393	FullDelay	0.0175914	17591.4	1	6
root	2	778394	LastDelay	0.0175914	17591.4	1	6
root	2	778394	FullDelay	0.0175914	17591.4	1	6
root	2	778395	LastDelay	0.0175914	17591.4	1	6
root	2	778395	FullDelay	0.0175914	17591.4	1	6
root	2	778396	LastDelay	0.0175914	17591.4	1	6
root	2	778396	FullDelay	0.0175914	17591.4	1	6
root	2	778397	LastDelay	0.0175914	17591.4	1	6
root	2	778397	FullDelay	0.0175914	17591.4	1	6
root	2	778398	LastDelay	0.0175914	17591.4	1	6
root	2	778398	FullDelay	0.0175914	17591.4	1	6
root	2	778399	LastDelay	0.0175914	17591.4	1	6
root	2	778399	FullDelay	0.0175914	17591.4	1	6
root	2	778400	LastDelay	0.0175914	17591.4	1	6
root	2	778400	FullDelay	0.0175914	17591.4	1	6
root	2	778401	LastDelay	0.0175914	17591.4	1	6
root	2	778401	FullDelay	0.0175914	17591.4	1	6
root	2	778402	LastDelay	0.0175914	17591.4	1	6
root	2	778402	FullDelay	0.0175914	17591.4	1	6
root	2	778403	LastDelay	0.0175914	17591.4	1	6
root	2	778403	FullDelay	0.0175914	17591.4	1	6
root	2	778404	LastDelay	0.0175914	17591.4	1	6
root	2	778404	FullDelay	0.0175914	17591.4	1	6
root	2	778405	LastDelay	0.0175914	17591.4	1	6
root	2	778405	FullDelay	0.0175914	17591.4	1	6
root	2	778406	LastDelay	0.0178752	17875.2	1	6
root	2	778406	FullDelay	0.0178752	17875.2	1	6
root	2	778407	LastDelay	0.0178752	17875.2	1	6
root	2	778407	FullDelay	0.0178752	17875.2	1	6
root	2	778408	LastDelay	0.0178752	17875.2	1	6
root	2	778408	FullDelay	0.0178752	17875.2	1	6
root	2	778409	LastDelay	0.0178752	17875.2	1	6
root	2	778409	FullDelay	0.0178752	17875.2	1	6
root	2	778410	LastDelay	0.0178752	17875.2	1	6
root	2	778410	FullDelay	0.0178752	17875.2	1	6
root	2	778411	LastDelay	0.0178752	17875.2	1	6
root	2	778411	FullDelay	0.0178752	17875.2	1	6
root	2	778412	LastDelay	0.0178752	17875.2	1	6
root	2	778412	FullDelay	0.0178752	17875.2	1	6
root	2	778413	LastDelay	0.0178752	17875.2	1	6
root	2	778413	FullDelay	0.0178752	17875.2	1	6
root	2	778414	LastDelay	0.0178752	17875.2	1	6
root	2	778414	FullDelay	0.0178752	17875.2	1	6
root	2	778415	LastDelay	0.0178752	17875.2	1	6
root	2	778415	FullDelay	0.0178752	17875.2	1	6
root	2	778416	LastDelay	0.0178752	17875.2	1	6
root	2	778416	FullDelay	0.0178752	17875.2	1	6
root	2	778417	LastDelay	0.0178752	17875.2	1	6
root	2	778417	FullDelay	0.0178752	17875.2	1	6
root	2	778418	LastDelay	0.0178752	17875.2	1	6
root	2	778418	FullDelay	0.0178752	17875.2	1	6
root	2	778419	LastDelay	0.0178752	17875.2	1	6
root	2	778419	FullDelay	0.0178752	17875.2	1	6
root	2	778420	LastDelay	0.0178752	17875.2	1	6
root	2	778420	FullDelay	0.0178752	17875.2	1	6
root	2	778421	LastDelay	0.0178752	17875.2	1	6
root	2	778421	FullDelay	0.0178752	17875.2	1	6
root	2	778422	LastDelay	0.0178752	17875.2	1	6
root	2	778422	FullDelay	0.0178752	17875.2	1	6
root	2	778423	LastDelay	0.0178752	17875.2	1	6
root	2	778423	FullDelay	0.0178752	17875.2	1	6
root	2	778424	LastDelay	0.0178752	17875.2	1	6
root	2	778424	FullDelay	0.0178752	17875.2	1	6
root	2	778425	LastDelay	0.0178752	17875.2	1	6
root	2	778425	FullDelay	0.0178752	17875.2	1	6
root	2	778426	LastDelay	0.0178752	17875.2	1	6
root	2	778426	FullDelay	0.0178752	17875.2	1	6
root	2	778427	LastDelay	0.0178752	17875.2	1	6
root	2	778427	FullDelay	0.0178752	17875.2	1	6
root	2	778428	LastDelay	0.0178752	17875.2	1	6
root	2	778428	FullDelay	0.0178752	17875.2	1	6
root	2	778429	LastDelay	0.0178752	17875.2	1	6
root	2	778429	FullDelay	0.0178752	17875.2	1	6
root	2	778430	LastDelay	0.0178752	17875.2	1	6
root	2	778430	FullDelay	0.0178752	17875.2	1	6
root	2	778431	LastDelay	0.0178752	17875.2	1	6
root	2	778431	FullDelay	0.0178752	17875.2	1	6
root	2	778432	LastDelay	0.0178752	17875.2	1	6
root	2	778432	FullDelay	0.0178752	17875.2	1	6
root	2	778433	LastDelay	0.0178752	17875.2	1	6
root	2	778433	FullDelay	0.0178752	17875.2	1	6
root	2	778434	LastDelay	0.0178752	17875.2	1	6
root	2	778434	FullDelay	0.0178752	17875.2	1	6
root	2	778435	LastDelay	0.0178752	17875.2	1	6
root	2	778435	FullDelay	0.0178752	17875.2	1	6
root	2	778436	LastDelay	0.0178752	17875.2	1	6
root	2	778436	FullDelay	0.0178752	17875.2	1	6
root	2	778437	LastDelay	0.0178752	17875.2	1	6
root	2	778437	FullDelay	0.0178752	17875.2	1	6
root	2	778438	LastDelay	0.0178752	17875.2	1	6
root	2	778438	FullDelay	0.0178752	17875.2	1	6
root	2	778439	LastDelay	0.0178752	17875.2	1	6
root	2	778439	FullDelay	0.0178752	17875.2	1	6
root	2	778440	LastDelay	0.0178752	17875.2	1	6
root	2	778440	FullDelay	0.0178752	17875.2	1	6
root	2	778441	LastDelay	0.0178752	17875.2	1	6
root	2	778441	FullDelay	0.0178752	17875.2	1	6
root	2	778442	LastDelay	0.0178752	17875.2	1	6
root	2	778442	FullDelay	0.0178752	17875.2	1	6
root	2	778443	LastDelay	0.0178752	17875.2	1	6
root	2	778443	FullDelay	0.0178752	17875.2	1	6
root	2	778444	LastDelay	0.0178752	17875.2	1	6
root	2	778444	FullDelay	0.0178752	17875.2	1	6
root	2	778445	LastDelay	0.0178752	17875.2	1	6
root	2	778445	FullDelay	0.0178752	17875.2	1	6
root	2	778446	LastDelay	0.0178752	17875.2	1	6
root	2	778446	FullDelay	0.0178752	17875.2	1	6
root	2	778447	LastDelay	0.0178752	17875.2	1	6
root	2	778447	FullDelay	0.0178752	17875.2	1	6
root	2	778448	LastDelay	0.0178752	17875.2	1	6
root	2	778448	FullDelay	0.0178752	17875.2	1	6
root	2	778449	LastDelay	0.0178752	17875.2	1	6
root	2	778449	FullDelay	0.0178752	17875.2	1	6
root	2	778450	LastDelay	0.0178752	17875.2	1	6
root	2	778450	FullDelay	0.0178752	17875.2	1	6
root	2	778451	LastDelay	0.0178752	17875.2	1	6
root	2	778451	FullDelay	0.0178752	17875.2	1	6
root	2	778452	LastDelay	0.0178752	17875.2	1	6
root	2	778452	FullDelay	0.0178752	17875.2	1	6
root	2	778453	LastDelay	0.0178752	17875.2	1	6
root	2	778453	FullDelay	0.0178752	17875.2	1	6
root	2	778454	LastDelay	0.0178752	17875.2	1	6
root	2	778454	FullDelay	0.0178752	17875.2	1	6
root	2	778455	LastDelay	0.0178752	17875.2	1	6
root	2	778455	FullDelay	0.0178752	17875.2	1	6
root	2	778456	LastDelay	0.0178752	17875.2	1	6
root	2	778456	FullDelay	0.0178752	17875.2	1	6
root	2	778457	LastDelay	0.0178752	17875.2	1	6
root	2	778457	FullDelay	0.0178752	17875.2	1	6
root	2	778458	LastDelay	0.0178752	17875.2	1	6
root	2	778458	FullDelay	0.0178752	17875.2	1	6
root	2	778459	LastDelay	0.0178752	17875.2	1	6
root	2	778459	FullDelay	0.0178752	17875.2	1	6
root	2	778460	LastDelay	0.0178752	17875.2	1	6
root	2	778460	FullDelay	0.0178752	17875.2	1	6
root	2	778461	LastDelay	0.0178752	17875.2	1	6
root	2	778461	FullDelay	0.0178752	17875.2	1	6
root	2	778462	LastDelay	0.0178752	17875.2	1	6
root	2	778462	FullDelay	0.0178752	17875.2	1	6
root	2	778463	LastDelay	0.0178752	17875.2	1	6
root	2	778463	FullDelay	0.0178752	17875.2	1	6
root	2	778464	LastDelay	0.0178752	17875.2	1	6
root	2	778464	FullDelay	0.0178752	17875.2	1	6
root	2	778465	LastDelay	0.0178752	17875.2	1	6
root	2	778465	FullDelay	0.0178752	17875.2	1	6
root	2	778466	LastDelay	0.0178752	17875.2	1	6
root	2	778466	FullDelay	0.0178752	17875.2	1	6
root	2	778467	LastDelay	0.0178752	17875.2	1	6
root	2	778467	FullDelay	0.0178752	17875.2	1	6
root	2	778468	LastDelay	0.0178752	17875.2	1	6
root	2	778468	FullDelay	0.0178752	17875.2	1	6
root	2	778469	LastDelay	0.0178752	17875.2	1	6
root	2	778469	FullDelay	0.0178752	17875.2	1	6
root	2	778470	LastDelay	0.0181589	18158.9	1	6
root	2	778470	FullDelay	0.0181589	18158.9	1	6
root	2	778471	LastDelay	0.0181589	18158.9	1	6
root	2	778471	FullDelay	0.0181589	18158.9	1	6
root	2	778472	LastDelay	0.0181589	18158.9	1	6
root	2	778472	FullDelay	0.0181589	18158.9	1	6
root	2	778473	LastDelay	0.0181589	18158.9	1	6
root	2	778473	FullDelay	0.0181589	18158.9	1	6
root	2	778474	LastDelay	0.0181589	18158.9	1	6
root	2	778474	FullDelay	0.0181589	18158.9	1	6
root	2	778475	LastDelay	0.0181589	18158.9	1	6
root	2	778475	FullDelay	0.0181589	18158.9	1	6
root	2	778476	LastDelay	0.0181589	18158.9	1	6
root	2	778476	FullDelay	0.0181589	18158.9	1	6
root	2	778477	LastDelay	0.0181589	18158.9	1	6
root	2	778477	FullDelay	0.0181589	18158.9	1	6
root	2	778478	LastDelay	0.0181589	18158.9	1	6
root	2	778478	FullDelay	0.0181589	18158.9	1	6
root	2	778479	LastDelay	0.0181589	18158.9	1	6
root	2	778479	FullDelay	0.0181589	18158.9	1	6
root	2	778480	LastDelay	0.0181589	18158.9	1	6
root	2	778480	FullDelay	0.0181589	18158.9	1	6
root	2	778481	LastDelay	0.0181589	18158.9	1	6
root	2	778481	FullDelay	0.0181589	18158.9	1	6
root	2	778482	LastDelay	0.0181589	18158.9	1	6
root	2	778482	FullDelay	0.0181589	18158.9	1	6
root	2	778483	LastDelay	0.0181589	18158.9	1	6
root	2	778483	FullDelay	0.0181589	18158.9	1	6
root	2	778484	LastDelay	0.0181589	18158.9	1	6
root	2	778484	FullDelay	0.0181589	18158.9	1	6
root	2	778485	LastDelay	0.0181589	18158.9	1	6
root	2	778485	FullDelay	0.0181589	18158.9	1	6
root	2	778486	LastDelay	0.0181589	18158.9	1	6
root	2	778486	FullDelay	0.0181589	18158.9	1	6
root	2	778487	LastDelay	0.0181589	18158.9	1	6
root	2	778487	FullDelay	0.0181589	18158.9	1	6
root	2	778488	LastDelay	0.0181589	18158.9	1	6
root	2	778488	FullDelay	0.0181589	18158.9	1	6
root	2	778489	LastDelay	0.0181589	18158.9	1	6
root	2	778489	FullDelay	0.0181589	18158.9	1	6
root	2	778490	LastDelay	0.0181589	18158.9	1	6
root	2	778490	FullDelay	0.0181589	18158.9	1	6
root	2	778491	LastDelay	0.0181589	18158.9	1	6
root	2	778491	FullDelay	0.0181589	18158.9	1	6
root	2	778492	LastDelay	0.0181589	18158.9	1	6
root	2	778492	FullDelay	0.0181589	18158.9	1	6
root	2	778493	LastDelay	0.0181589	18158.9	1	6
root	2	778493	FullDelay	0.0181589	18158.9	1	6
root	2	778494	LastDelay	0.0181589	18158.9	1	6
root	2	778494	FullDelay	0.0181589	18158.9	1	6
root	2	778495	LastDelay	0.0181589	18158.9	1	6
root	2	778495	FullDelay	0.0181589	18158.9	1	6
root	2	778496	LastDelay	0.0181589	18158.9	1	6
root	2	778496	FullDelay	0.0181589	18158.9	1	6
root	2	778497	LastDelay	0.0181589	18158.9	1	6
root	2	778497	FullDelay	0.0181589	18158.9	1	6
root	2	778498	LastDelay	0.0181589	18158.9	1	6
root	2	778498	FullDelay	0.0181589	18158.9	1	6
root	2	778499	LastDelay	0.0181589	18158.9	1	6
root	2	778499	FullDelay	0.0181589	18158.9	1	6
root	2	778500	LastDelay	0.0181589	18158.9	1	6
root	2	778500	FullDelay	0.0181589	18158.9	1	6
root	2	778501	LastDelay	0.0181589	18158.9	1	6
root	2	778501	FullDelay	0.0181589	18158.9	1	6
root	2	778502	LastDelay	0.0181589	18158.9	1	6
root	2	778502	FullDelay	0.0181589	18158.9	1	6
root	2	778503	LastDelay	0.0181589	18158.9	1	6
root	2	778503	FullDelay	0.0181589	18158.9	1	6
root	2	778504	LastDelay	0.0181589	18158.9	1	6
root	2	778504	FullDelay	0.0181589	18158.9	1	6
root	2	778505	LastDelay	0.0181589	18158.9	1	6
root	2	778505	FullDelay	0.0181589	18158.9	1	6
root	2	778506	LastDelay	0.0181589	18158.9	1	6
root	2	778506	FullDelay	0.0181589	18158.9	1	6
root	2	778507	LastDelay	0.0181589	18158.9	1	6
root	2	778507	FullDelay	0.0181589	18158.9	1	6
root	2	778508	LastDelay	0.0181589	18158.9	1	6
root	2	778508	FullDelay	0.0181589	18158.9	1	6
root	2	778509	LastDelay	0.0181589	18158.9	1	6
root	2	778509	FullDelay	0.0181589	18158.9	1	6
root	2	778510	LastDelay	0.0181589	18158.9	1	6
root	2	778510	FullDelay	0.0181589	18158.9	1	6
root	2	778511	LastDelay	0.0181589	18158.9	1	6
root	2	778511	FullDelay	0.0181589	18158.9	1	6
root	2	778512	LastDelay	0.0181589	18158.9	1	6
root	2	778512	FullDelay	0.0181589	18158.9	1	6
root	2	778513	LastDelay	0.0181589	18158.9	1	6
root	2	778513	FullDelay	0.0181589	18158.9	1	6
root	2	778514	LastDelay	0.0181589	18158.9	1	6
root	2	778514	FullDelay	0.0181589	18158.9	1	6
root	2	778515	LastDelay	0.0181589	18158.9	1	6
root	2	778515	FullDelay	0.0181589	18158.9	1	6
root	2	778516	LastDelay	0.0181589	18158.9	1	6
root	2	778516	FullDelay	0.0181589	18158.9	1	6
root	2	778517	LastDelay	0.0181589	18158.9	1	6
root	2	778517	FullDelay	0.0181589	18158.9	1	6
root	2	778518	LastDelay	0.0181589	18158.9	1	6
root	2	778518	FullDelay	0.0181589	18158.9	1	6
root	2	778519	LastDelay	0.0181589	18158.9	1	6
root	2	778519	FullDelay	0.0181589	18158.9	1	6
root	2	778520	LastDelay	0.0181589	18158.9	1	6
root	2	778520	FullDelay	0.0181589	18158.9	1	6
root	2	778521	LastDelay	0.0181589	18158.9	1	6
root	2	778521	FullDelay	0.0181589	18158.9	1	6
root	2	778522	LastDelay	0.0181589	18158.9	1	6
root	2	778522	FullDelay	0.0181589	18158.9	1	6
root	2	778523	LastDelay	0.0181589	18158.9	1	6
root	2	778523	FullDelay	0.0181589	18158.9	1	6
root	2	778524	LastDelay	0.0181589	18158.9	1	6
root	2	778524	FullDelay	0.0181589	18158.9	1	6
root	2	778525	LastDelay	0.0181589	18158.9	1	6
root	2	778525	FullDelay	0.0181589	18158.9	1	6
root	2	778526	LastDelay	0.0181589	18158.9	1	6
root	2	778526	FullDelay	0.0181589	18158.9	1	6
root	2	778527	LastDelay	0.0181589	18158.9	1	6
root	2	778527	FullDelay	0.0181589	18158.9	1	6
root	2	778528	LastDelay	0.0181589	18158.9	1	6
root	2	778528	FullDelay	0.0181589	18158.9	1	6
root	2	778529	LastDelay	0.0181589	18158.9	1	6
root	2	778529	FullDelay	0.0181589	18158.9	1	6
root	2	778530	LastDelay	0.0181589	18158.9	1	6
root	2	778530	FullDelay	0.0181589	18158.9	1	6
root	2	778531	LastDelay	0.0181589	18158.9	1	6
root	2	778531	FullDelay	0.0181589	18158.9	1	6
root	2	778532	LastDelay	0.0181589	18158.9	1	6
root	2	778532	FullDelay	0.0181589	18158.9	1	6
root	2	778533	LastDelay	0.0181589	18158.9	1	6
root	2	778533	FullDelay	0.0181589	18158.9	1	6
root	2	778534	LastDelay	0.0181589	18158.9	1	6
root	2	778534	FullDelay	0.0181589	18158.9	1	6
root	2	778535	LastDelay	0.0184426	18442.6	1	6
root	2	778535	FullDelay	0.0184426	18442.6	1	6
root	2	778536	LastDelay	0.0184426	18442.6	1	6
root	2	778536	FullDelay	0.0184426	18442.6	1	6
root	2	778537	LastDelay	0.0184426	18442.6	1	6
root	2	778537	FullDelay	0.0184426	18442.6	1	6
root	2	778538	LastDelay	0.0184426	18442.6	1	6
root	2	778538	FullDelay	0.0184426	18442.6	1	6
root	2	778539	LastDelay	0.0184426	18442.6	1	6
root	2	778539	FullDelay	0.0184426	18442.6	1	6
root	2	778540	LastDelay	0.0184426	18442.6	1	6
root	2	778540	FullDelay	0.0184426	18442.6	1	6
root	2	778541	LastDelay	0.0184426	18442.6	1	6
root	2	778541	FullDelay	0.0184426	18442.6	1	6
root	2	778542	LastDelay	0.0184426	18442.6	1	6
root	2	778542	FullDelay	0.0184426	18442.6	1	6
root	2	778543	LastDelay	0.0184426	18442.6	1	6
root	2	778543	FullDelay	0.0184426	18442.6	1	6
root	2	778544	LastDelay	0.0184426	18442.6	1	6
root	2	778544	FullDelay	0.0184426	18442.6	1	6
root	2	778545	LastDelay	0.0184426	18442.6	1	6
root	2	778545	FullDelay	0.0184426	18442.6	1	6
root	2	778546	LastDelay	0.0184426	18442.6	1	6
root	2	778546	FullDelay	0.0184426	18442.6	1	6
root	2	778547	LastDelay	0.0184426	18442.6	1	6
root	2	778547	FullDelay	0.0184426	18442.6	1	6
root	2	778548	LastDelay	0.0184426	18442.6	1	6
root	2	778548	FullDelay	0.0184426	18442.6	1	6
root	2	778549	LastDelay	0.0184426	18442.6	1	6
root	2	778549	FullDelay	0.0184426	18442.6	1	6
root	2	778550	LastDelay	0.0184426	18442.6	1	6
root	2	778550	FullDelay	0.0184426	18442.6	1	6
root	2	778551	LastDelay	0.0184426	18442.6	1	6
root	2	778551	FullDelay	0.0184426	18442.6	1	6
root	2	778552	LastDelay	0.0184426	18442.6	1	6
root	2	778552	FullDelay	0.0184426	18442.6	1	6
root	2	778553	LastDelay	0.0184426	18442.6	1	6
root	2	778553	FullDelay	0.0184426	18442.6	1	6
root	2	778554	LastDelay	0.0184426	18442.6	1	6
root	2	778554	FullDelay	0.0184426	18442.6	1	6
root	2	778555	LastDelay	0.0184426	18442.6	1	6
root	2	778555	FullDelay	0.0184426	18442.6	1	6
root	2	778556	LastDelay	0.0184426	18442.6	1	6
root	2	778556	FullDelay	0.0184426	18442.6	1	6
root	2	778557	LastDelay	0.0184426	18442.6	1	6
root	2	778557	FullDelay	0.0184426	18442.6	1	6
root	2	778558	LastDelay	0.0184426	18442.6	1	6
root	2	778558	FullDelay	0.0184426	18442.6	1	6
root	2	778559	LastDelay	0.0184426	18442.6	1	6
root	2	778559	FullDelay	0.0184426	18442.6	1	6
root	2	778560	LastDelay	0.0184426	18442.6	1	6
root	2	778560	FullDelay	0.0184426	18442.6	1	6
root	2	778561	LastDelay	0.0184426	18442.6	1	6
root	2	778561	FullDelay	0.0184426	18442.6	1	6
root	2	778562	LastDelay	0.0184426	18442.6	1	6
root	2	778562	FullDelay	0.0184426	18442.6	1	6
root	2	778563	LastDelay	0.0184426	18442.6	1	6
root	2	778563	FullDelay	0.0184426	18442.6	1	6
root	2	778564	LastDelay	0.0184426	18442.6	1	6
root	2	778564	FullDelay	0.0184426	18442.6	1	6
root	2	778565	LastDelay	0.0184426	18442.6	1	6
root	2	778565	FullDelay	0.0184426	18442.6	1	6
root	2	778566	LastDelay	0.0184426	18442.6	1	6
root	2	778566	FullDelay	0.0184426	18442.6	1	6
root	2	778567	LastDelay	0.0184426	18442.6	1	6
root	2	778567	FullDelay	0.0184426	18442.6	1	6
root	2	778568	LastDelay	0.0184426	18442.6	1	6
root	2	778568	FullDelay	0.0184426	18442.6	1	6
root	2	778569	LastDelay	0.0184426	18442.6	1	6
root	2	778569	FullDelay	0.0184426	18442.6	1	6
root	2	778570	LastDelay	0.0184426	18442.6	1	6
root	2	778570	FullDelay	0.0184426	18442.6	1	6
root	2	778571	LastDelay	0.0184426	18442.6	1	6
root	2	778571	FullDelay	0.0184426	18442.6	1	6
root	2	778572	LastDelay	0.0184426	18442.6	1	6
root	2	778572	FullDelay	0.0184426	18442.6	1	6
root	2	778573	LastDelay	0.0184426	18442.6	1	6
root	2	778573	FullDelay	0.0184426	18442.6	1	6
root	2	778574	LastDelay	0.0184426	18442.6	1	6
root	2	778574	FullDelay	0.0184426	18442.6	1	6
root	2	778575	LastDelay	0.0184426	18442.6	1	6
root	2	778575	FullDelay	0.0184426	18442.6	1	6
root	2	778576	LastDelay	0.0184426	18442.6	1	6
root	2	778576	FullDelay	0.0184426	18442.6	1	6
root	2	778577	LastDelay	0.0184426	18442.6	1	6
root	2	778577	FullDelay	0.0184426	18442.6	1	6
root	2	778578	LastDelay	0.0184426	18442.6	1	6
root	2	778578	FullDelay	0.0184426	18442.6	1	6
root	2	778579	LastDelay	0.0184426	18442.6	1	6
root	2	778579	FullDelay	0.0184426	18442.6	1	6
root	2	778580	LastDelay	0.0184426	18442.6	1	6
root	2	778580	FullDelay	0.0184426	18442.6	1	6
root	2	778581	LastDelay	0.0184426	18442.6	1	6
root	2	778581	FullDelay	0.0184426	18442.6	1	6
root	2	778582	LastDelay	0.0184426	18442.6	1	6
root	2	778582	FullDelay	0.0184426	18442.6	1	6
root	2	778583	LastDelay	0.0184426	18442.6	1	6
